点号,相对时间(微秒),  1:010AUA(V),  2:010AUB(V),  3:010AUC(V),  4:010AU0(V),  5:010BIA(A),  6:010BIB(A),  7:010BIC(A),  8:010BI0(A)
529,2340.000,-4.350000,1.050000,6.560000,1.080000,-1.680000,0.000000,0.860000,-0.270000
530,2496.000,-4.260000,0.660000,6.670000,1.020000,-1.650000,-0.050000,0.880000,-0.270000
531,2652.000,-4.130000,0.270000,6.750000,0.960000,-1.590000,-0.130000,0.900000,-0.270000
532,2808.000,-4.030000,-0.080000,6.810000,0.900000,-1.540000,-0.210000,0.920000,-0.270000
533,2964.000,-3.890000,-0.480000,6.880000,0.830000,-1.490000,-0.300000,0.950000,-0.280000
534,3120.000,-3.750000,-0.850000,6.930000,0.770000,-1.450000,-0.370000,0.980000,-0.280000
535,3276.000,-3.600000,-1.210000,6.940000,0.710000,-1.410000,-0.450000,1.010000,-0.280000
536,3432.000,-3.430000,-1.540000,6.920000,0.650000,-1.390000,-0.490000,1.040000,-0.280000
537,3588.000,-3.220000,-1.900000,6.870000,0.580000,-1.360000,-0.540000,1.050000,-0.280000
538,3744.000,-2.990000,-2.250000,6.810000,0.520000,-1.330000,-0.550000,1.040000,-0.280000
539,3900.000,-2.770000,-2.600000,6.730000,0.450000,-1.270000,-0.600000,1.020000,-0.280000
540,4056.000,-2.550000,-2.910000,6.630000,0.390000,-1.220000,-0.630000,1.000000,-0.280000
541,4212.000,-2.350000,-3.210000,6.530000,0.320000,-1.170000,-0.670000,0.970000,-0.290000
542,4368.000,-2.140000,-3.520000,6.430000,0.250000,-1.140000,-0.680000,0.960000,-0.280000
543,4524.000,-1.930000,-3.820000,6.320000,0.190000,-1.110000,-0.710000,0.960000,-0.280000
544,4680.000,-1.710000,-4.130000,6.210000,0.120000,-1.090000,-0.750000,0.980000,-0.280000
545,4836.000,-1.490000,-4.410000,6.080000,0.060000,-1.060000,-0.790000,0.980000,-0.290000
546,4992.000,-1.250000,-4.700000,5.940000,0.000000,-1.000000,-0.850000,0.980000,-0.290000
547,5148.000,-1.020000,-4.960000,5.770000,-0.070000,-0.940000,-0.900000,0.960000,-0.290000
548,5304.000,-0.780000,-5.240000,5.590000,-0.140000,-0.880000,-0.940000,0.950000,-0.290000
549,5460.000,-0.530000,-5.500000,5.400000,-0.210000,-0.810000,-0.970000,0.920000,-0.280000
550,5616.000,-0.260000,-5.750000,5.200000,-0.270000,-0.740000,-1.010000,0.880000,-0.290000
551,5772.000,-0.010000,-5.980000,4.990000,-0.330000,-0.670000,-1.030000,0.830000,-0.290000
552,5928.000,0.230000,-6.180000,4.750000,-0.400000,-0.590000,-1.050000,0.780000,-0.280000
553,6084.000,0.470000,-6.370000,4.520000,-0.460000,-0.520000,-1.080000,0.730000,-0.290000
554,6240.000,0.740000,-6.570000,4.270000,-0.520000,-0.460000,-1.120000,0.710000,-0.290000
555,6396.000,1.010000,-6.750000,4.010000,-0.570000,-0.400000,-1.160000,0.680000,-0.290000
556,6552.000,1.280000,-6.970000,3.730000,-0.650000,-0.350000,-1.180000,0.660000,-0.290000
557,6708.000,1.540000,-7.080000,3.440000,-0.700000,-0.290000,-1.210000,0.640000,-0.280000
558,6864.000,1.790000,-7.140000,3.120000,-0.740000,-0.260000,-1.240000,0.610000,-0.290000
559,7020.000,2.030000,-7.200000,2.790000,-0.790000,-0.230000,-1.230000,0.590000,-0.290000
560,7176.000,2.260000,-7.220000,2.440000,-0.840000,-0.190000,-1.210000,0.530000,-0.290000
561,7332.000,2.480000,-7.250000,2.140000,-0.870000,-0.170000,-1.190000,0.480000,-0.290000
562,7488.000,2.670000,-7.260000,1.820000,-0.920000,-0.140000,-1.170000,0.430000,-0.290000
563,7644.000,2.900000,-7.300000,1.510000,-0.960000,-0.110000,-1.150000,0.390000,-0.290000
564,7800.000,3.100000,-7.310000,1.180000,-1.010000,-0.090000,-1.140000,0.360000,-0.290000
565,7956.000,3.310000,-7.310000,0.860000,-1.040000,-0.040000,-1.150000,0.330000,-0.280000
566,8112.000,3.500000,-7.270000,0.520000,-1.080000,-0.010000,-1.150000,0.290000,-0.290000
567,8268.000,3.630000,-7.220000,0.200000,-1.130000,0.040000,-1.160000,0.250000,-0.290000
568,8424.000,3.770000,-7.160000,-0.130000,-1.170000,0.080000,-1.140000,0.190000,-0.290000
569,8580.000,3.950000,-7.090000,-0.460000,-1.200000,0.120000,-1.120000,0.130000,-0.290000
570,8736.000,4.110000,-7.020000,-0.780000,-1.230000,0.160000,-1.080000,0.070000,-0.280000
571,8892.000,4.260000,-6.920000,-1.130000,-1.260000,0.190000,-1.050000,0.010000,-0.280000
572,9048.000,4.410000,-6.790000,-1.470000,-1.280000,0.220000,-1.010000,-0.050000,-0.280000
573,9204.000,4.540000,-6.640000,-1.820000,-1.300000,0.240000,-0.970000,-0.120000,-0.280000
574,9360.000,4.660000,-6.470000,-2.160000,-1.320000,0.280000,-0.920000,-0.190000,-0.270000
575,9516.000,4.760000,-6.300000,-2.490000,-1.340000,0.300000,-0.870000,-0.260000,-0.270000
576,9672.000,4.860000,-6.130000,-2.800000,-1.350000,0.330000,-0.840000,-0.330000,-0.280000
577,9828.000,4.960000,-5.940000,-3.120000,-1.360000,0.360000,-0.800000,-0.390000,-0.270000
578,9984.000,5.030000,-5.740000,-3.420000,-1.370000,0.390000,-0.780000,-0.450000,-0.280000
579,10140.000,5.060000,-5.490000,-3.700000,-1.370000,0.420000,-0.750000,-0.490000,-0.270000
580,10296.000,5.070000,-5.220000,-3.990000,-1.380000,0.430000,-0.720000,-0.530000,-0.270000
581,10452.000,5.050000,-4.930000,-4.280000,-1.380000,0.430000,-0.660000,-0.580000,-0.270000
582,10608.000,5.050000,-4.620000,-4.540000,-1.370000,0.420000,-0.590000,-0.640000,-0.270000
583,10764.000,5.010000,-4.340000,-4.780000,-1.370000,0.410000,-0.530000,-0.680000,-0.260000
584,10920.000,4.980000,-4.080000,-5.000000,-1.360000,0.400000,-0.490000,-0.710000,-0.260000
585,11076.000,4.960000,-3.810000,-5.250000,-1.360000,0.400000,-0.460000,-0.730000,-0.260000
586,11232.000,4.920000,-3.510000,-5.480000,-1.350000,0.400000,-0.440000,-0.760000,-0.260000
587,11388.000,4.880000,-3.220000,-5.700000,-1.340000,0.420000,-0.410000,-0.790000,-0.260000
588,11544.000,4.820000,-2.890000,-5.950000,-1.340000,0.420000,-0.370000,-0.850000,-0.260000
589,11700.000,4.740000,-2.590000,-6.140000,-1.330000,0.420000,-0.320000,-0.880000,-0.260000
590,11856.000,4.640000,-2.280000,-6.310000,-1.310000,0.410000,-0.250000,-0.930000,-0.250000
591,12012.000,4.550000,-1.970000,-6.480000,-1.300000,0.380000,-0.190000,-0.950000,-0.250000
592,12168.000,4.430000,-1.650000,-6.640000,-1.280000,0.340000,-0.130000,-0.980000,-0.250000
593,12324.000,4.320000,-1.330000,-6.780000,-1.260000,0.290000,-0.060000,-0.990000,-0.250000
594,12480.000,4.180000,-0.970000,-6.920000,-1.230000,0.230000,0.020000,-1.010000,-0.250000
595,12636.000,4.040000,-0.640000,-7.030000,-1.210000,0.160000,0.100000,-1.030000,-0.250000
596,12792.000,3.860000,-0.280000,-7.130000,-1.180000,0.100000,0.190000,-1.060000,-0.250000
597,12948.000,3.690000,0.060000,-7.200000,-1.150000,0.060000,0.280000,-1.080000,-0.240000
598,13104.000,3.500000,0.420000,-7.290000,-1.120000,0.000000,0.360000,-1.110000,-0.250000
599,13260.000,3.310000,0.730000,-7.330000,-1.090000,-0.020000,0.420000,-1.130000,-0.240000
600,13416.000,3.100000,1.060000,-7.340000,-1.060000,-0.060000,0.480000,-1.160000,-0.240000
601,13572.000,2.860000,1.390000,-7.330000,-1.020000,-0.080000,0.520000,-1.170000,-0.240000
602,13728.000,2.600000,1.720000,-7.290000,-0.990000,-0.130000,0.570000,-1.160000,-0.240000
603,13884.000,2.330000,2.050000,-7.250000,-0.950000,-0.170000,0.610000,-1.150000,-0.230000
604,14040.000,2.070000,2.310000,-7.170000,-0.930000,-0.230000,0.640000,-1.130000,-0.240000
605,14196.000,1.820000,2.590000,-7.100000,-0.890000,-0.290000,0.680000,-1.110000,-0.240000
606,14352.000,1.580000,2.850000,-7.020000,-0.860000,-0.320000,0.700000,-1.090000,-0.230000
607,14508.000,1.320000,3.130000,-6.950000,-0.830000,-0.350000,0.750000,-1.100000,-0.230000
608,14664.000,1.070000,3.400000,-6.850000,-0.790000,-0.360000,0.770000,-1.110000,-0.230000
609,14820.000,0.800000,3.620000,-6.760000,-0.780000,-0.380000,0.810000,-1.130000,-0.230000
610,14976.000,0.540000,3.880000,-6.640000,-0.740000,-0.420000,0.850000,-1.120000,-0.230000
611,15132.000,0.260000,4.130000,-6.500000,-0.700000,-0.470000,0.890000,-1.110000,-0.230000
612,15288.000,-0.010000,4.340000,-6.330000,-0.660000,-0.520000,0.930000,-1.080000,-0.220000
613,15444.000,-0.300000,4.570000,-6.170000,-0.630000,-0.590000,0.970000,-1.060000,-0.220000
614,15600.000,-0.590000,4.780000,-5.980000,-0.590000,-0.660000,0.990000,-1.010000,-0.220000
615,15756.000,-0.870000,4.980000,-5.800000,-0.560000,-0.740000,1.020000,-0.960000,-0.220000
616,15912.000,-1.150000,5.160000,-5.590000,-0.520000,-0.810000,1.050000,-0.910000,-0.220000
617,16068.000,-1.420000,5.320000,-5.360000,-0.480000,-0.900000,1.080000,-0.860000,-0.220000
618,16224.000,-1.720000,5.490000,-5.140000,-0.450000,-0.970000,1.110000,-0.810000,-0.220000
619,16380.000,-2.010000,5.640000,-4.890000,-0.420000,-1.030000,1.150000,-0.780000,-0.220000
620,16536.000,-2.300000,5.780000,-4.620000,-0.380000,-1.100000,1.190000,-0.750000,-0.220000
621,16692.000,-2.570000,5.860000,-4.340000,-0.350000,-1.150000,1.210000,-0.720000,-0.220000
622,16848.000,-2.270000,5.920000,-4.090000,-0.140000,-1.760000,1.350000,-0.570000,-0.320000
623,17004.000,-2.490000,6.240000,-3.540000,0.070000,-3.060000,1.150000,-0.650000,-0.850000
624,17160.000,-2.460000,6.260000,-3.250000,0.180000,-4.140000,0.690000,-0.970000,-1.470000
625,17316.000,-2.450000,6.510000,-2.780000,0.420000,-5.260000,0.660000,-0.860000,-1.820000
626,17472.000,-2.510000,6.730000,-2.340000,0.620000,-6.210000,0.650000,-0.780000,-2.110000
627,17628.000,-2.500000,6.970000,-1.880000,0.860000,-7.040000,0.720000,-0.650000,-2.320000
628,17784.000,-2.550000,7.320000,-1.280000,1.160000,-7.690000,0.910000,-0.450000,-2.410000
629,17940.000,-2.630000,7.580000,-0.700000,1.410000,-7.990000,1.020000,-0.330000,-2.430000
630,18096.000,-2.700000,7.800000,-0.140000,1.650000,-8.080000,1.150000,-0.170000,-2.360000
631,18252.000,-2.810000,7.990000,0.420000,1.860000,-7.990000,1.290000,0.000000,-2.230000
632,18408.000,-2.910000,8.140000,0.960000,2.060000,-7.670000,1.380000,0.100000,-2.060000
633,18564.000,-3.010000,8.270000,1.500000,2.250000,-7.120000,1.440000,0.190000,-1.830000
634,18720.000,-3.130000,8.340000,2.000000,2.400000,-6.350000,1.450000,0.220000,-1.560000
635,18876.000,-3.250000,8.320000,2.440000,2.500000,-5.450000,1.430000,0.180000,-1.280000
636,19032.000,-3.360000,8.260000,2.830000,2.570000,-4.500000,1.410000,0.150000,-0.980000
637,19188.000,-3.450000,8.150000,3.160000,2.620000,-3.520000,1.390000,0.120000,-0.670000
638,19344.000,-3.530000,7.990000,3.440000,2.630000,-2.660000,1.380000,0.130000,-0.380000
639,19500.000,-3.620000,7.800000,3.700000,2.620000,-1.930000,1.370000,0.180000,-0.120000
640,19656.000,-3.750000,7.540000,3.920000,2.570000,-1.310000,1.320000,0.220000,0.070000
641,19812.000,-3.860000,7.280000,4.100000,2.500000,-0.820000,1.260000,0.290000,0.240000
642,19968.000,-3.970000,6.980000,4.270000,2.420000,-0.470000,1.200000,0.350000,0.360000
643,20124.000,-4.050000,6.640000,4.440000,2.340000,-0.210000,1.100000,0.390000,0.420000
644,20280.000,-4.120000,6.230000,4.620000,2.240000,-0.050000,0.990000,0.460000,0.460000
645,20436.000,-4.180000,5.810000,4.800000,2.140000,0.000000,0.860000,0.520000,0.460000
646,20592.000,-4.240000,5.340000,4.980000,2.020000,-0.010000,0.690000,0.590000,0.420000
647,20748.000,-4.280000,4.900000,5.150000,1.920000,-0.100000,0.550000,0.680000,0.370000
648,20904.000,-4.320000,4.470000,5.250000,1.800000,-0.240000,0.410000,0.750000,0.300000
649,21060.000,-4.390000,4.070000,5.420000,1.700000,-0.430000,0.310000,0.800000,0.220000
650,21216.000,-4.450000,3.650000,5.590000,1.590000,-0.650000,0.240000,0.810000,0.130000
651,21372.000,-4.480000,3.260000,5.760000,1.510000,-0.920000,0.200000,0.810000,0.030000
652,21528.000,-4.500000,2.860000,5.910000,1.420000,-1.190000,0.160000,0.790000,-0.080000
653,21684.000,-4.480000,2.450000,6.060000,1.340000,-1.430000,0.140000,0.770000,-0.170000
654,21840.000,-4.460000,2.060000,6.180000,1.260000,-1.580000,0.140000,0.740000,-0.230000
655,21996.000,-4.450000,1.680000,6.300000,1.170000,-1.640000,0.150000,0.750000,-0.240000
656,22152.000,-4.430000,1.310000,6.410000,1.090000,-1.620000,0.180000,0.760000,-0.220000
657,22308.000,-4.380000,0.940000,6.520000,1.020000,-1.590000,0.170000,0.780000,-0.210000
658,22464.000,-4.310000,0.580000,6.590000,0.950000,-1.570000,0.120000,0.780000,-0.220000
659,22620.000,-4.220000,0.200000,6.650000,0.870000,-1.560000,0.020000,0.780000,-0.250000
660,22776.000,-4.130000,-0.160000,6.690000,0.800000,-1.540000,-0.110000,0.790000,-0.280000
661,22932.000,-4.010000,-0.570000,6.720000,0.710000,-1.520000,-0.250000,0.830000,-0.310000
662,23088.000,-3.890000,-0.970000,6.760000,0.630000,-1.500000,-0.380000,0.890000,-0.330000
663,23244.000,-3.750000,-1.350000,6.780000,0.560000,-1.450000,-0.500000,0.940000,-0.330000
664,23400.000,-3.600000,-1.720000,6.780000,0.480000,-1.400000,-0.590000,0.990000,-0.330000
665,23556.000,-3.450000,-2.110000,6.720000,0.380000,-1.330000,-0.660000,1.010000,-0.320000
666,23712.000,-3.250000,-2.480000,6.650000,0.300000,-1.230000,-0.680000,1.030000,-0.290000
667,23868.000,-3.040000,-2.870000,6.550000,0.210000,-1.120000,-0.700000,1.040000,-0.260000
668,24024.000,-2.830000,-3.220000,6.450000,0.130000,-1.010000,-0.690000,1.050000,-0.210000
669,24180.000,-2.650000,-3.540000,6.320000,0.040000,-0.940000,-0.670000,1.010000,-0.200000
670,24336.000,-2.450000,-3.880000,6.210000,-0.040000,-0.900000,-0.670000,0.960000,-0.200000
671,24492.000,-2.270000,-4.200000,6.080000,-0.130000,-0.890000,-0.680000,0.900000,-0.220000
672,24648.000,-2.080000,-4.530000,5.960000,-0.210000,-0.860000,-0.710000,0.870000,-0.230000
673,24804.000,-1.900000,-4.830000,5.800000,-0.310000,-0.810000,-0.740000,0.850000,-0.230000
674,24960.000,-1.690000,-5.140000,5.630000,-0.400000,-0.740000,-0.780000,0.860000,-0.220000
675,25116.000,-1.480000,-5.400000,5.450000,-0.470000,-0.680000,-0.830000,0.860000,-0.210000
676,25272.000,-1.250000,-5.700000,5.250000,-0.560000,-0.620000,-0.880000,0.850000,-0.210000
677,25428.000,-1.030000,-5.970000,5.050000,-0.650000,-0.550000,-0.940000,0.820000,-0.220000
678,25584.000,-0.800000,-6.250000,4.830000,-0.740000,-0.470000,-1.000000,0.790000,-0.220000
679,25740.000,-0.560000,-6.490000,4.590000,-0.820000,-0.390000,-1.050000,0.750000,-0.230000
680,25896.000,-0.330000,-6.730000,4.350000,-0.900000,-0.300000,-1.100000,0.730000,-0.220000
681,26052.000,-0.100000,-6.940000,4.100000,-0.980000,-0.230000,-1.130000,0.710000,-0.210000
682,26208.000,0.140000,-7.170000,3.840000,-1.060000,-0.170000,-1.170000,0.680000,-0.220000
683,26364.000,0.400000,-7.390000,3.570000,-1.140000,-0.130000,-1.190000,0.660000,-0.220000
684,26520.000,0.650000,-7.600000,3.270000,-1.220000,-0.080000,-1.220000,0.630000,-0.220000
685,26676.000,0.890000,-7.720000,2.980000,-1.280000,-0.040000,-1.240000,0.600000,-0.220000
686,26832.000,1.130000,-7.800000,2.650000,-1.340000,-0.010000,-1.240000,0.580000,-0.220000
687,26988.000,1.360000,-7.860000,2.310000,-1.390000,0.000000,-1.220000,0.550000,-0.220000
688,27144.000,1.580000,-7.920000,1.970000,-1.450000,0.020000,-1.180000,0.510000,-0.210000
689,27300.000,1.780000,-7.970000,1.650000,-1.510000,0.030000,-1.160000,0.450000,-0.220000
690,27456.000,1.970000,-7.980000,1.320000,-1.560000,0.050000,-1.130000,0.400000,-0.220000
691,27612.000,2.180000,-8.010000,1.010000,-1.600000,0.090000,-1.110000,0.360000,-0.220000
692,27768.000,2.370000,-8.020000,0.680000,-1.650000,0.130000,-1.120000,0.330000,-0.220000
693,27924.000,2.570000,-8.010000,0.360000,-1.690000,0.190000,-1.130000,0.300000,-0.210000
694,28080.000,2.710000,-7.990000,0.020000,-1.750000,0.230000,-1.150000,0.260000,-0.220000
695,28236.000,2.880000,-7.970000,-0.300000,-1.790000,0.290000,-1.160000,0.220000,-0.210000
696,28392.000,3.040000,-7.900000,-0.630000,-1.830000,0.320000,-1.140000,0.170000,-0.210000
697,28548.000,3.200000,-7.840000,-0.960000,-1.860000,0.360000,-1.120000,0.120000,-0.210000
698,28704.000,3.370000,-7.750000,-1.310000,-1.890000,0.390000,-1.090000,0.060000,-0.210000
699,28860.000,3.530000,-7.670000,-1.650000,-1.930000,0.420000,-1.050000,0.000000,-0.210000
700,29016.000,3.670000,-7.550000,-1.970000,-1.950000,0.450000,-1.030000,-0.040000,-0.200000
701,29172.000,3.810000,-7.400000,-2.310000,-1.960000,0.470000,-0.980000,-0.100000,-0.200000
702,29328.000,3.920000,-7.230000,-2.630000,-1.980000,0.490000,-0.920000,-0.180000,-0.200000
703,29484.000,4.020000,-7.050000,-2.960000,-1.990000,0.510000,-0.860000,-0.250000,-0.200000
704,29640.000,4.120000,-6.850000,-3.290000,-2.000000,0.520000,-0.800000,-0.320000,-0.200000
705,29796.000,4.210000,-6.640000,-3.600000,-2.010000,0.540000,-0.750000,-0.380000,-0.190000
706,29952.000,4.290000,-6.410000,-3.890000,-2.000000,0.580000,-0.720000,-0.450000,-0.190000
707,30108.000,4.330000,-6.160000,-4.180000,-2.000000,0.600000,-0.680000,-0.510000,-0.190000
708,30264.000,4.350000,-5.880000,-4.450000,-1.990000,0.610000,-0.660000,-0.540000,-0.190000
709,30420.000,4.350000,-5.560000,-4.720000,-1.970000,0.610000,-0.610000,-0.580000,-0.190000
710,30576.000,4.360000,-5.250000,-4.970000,-1.950000,0.610000,-0.560000,-0.620000,-0.190000
711,30732.000,4.330000,-4.960000,-5.210000,-1.940000,0.600000,-0.510000,-0.660000,-0.190000
712,30888.000,4.320000,-4.680000,-5.420000,-1.920000,0.600000,-0.480000,-0.680000,-0.180000
713,31044.000,4.310000,-4.380000,-5.660000,-1.910000,0.600000,-0.460000,-0.690000,-0.180000
714,31200.000,4.300000,-4.090000,-5.870000,-1.880000,0.610000,-0.450000,-0.710000,-0.180000
715,31356.000,4.260000,-3.780000,-6.070000,-1.860000,0.610000,-0.420000,-0.740000,-0.180000
716,31512.000,4.210000,-3.450000,-6.270000,-1.830000,0.620000,-0.370000,-0.790000,-0.180000
717,31668.000,4.160000,-3.120000,-6.440000,-1.800000,0.620000,-0.310000,-0.850000,-0.180000
718,31824.000,4.080000,-2.790000,-6.610000,-1.770000,0.610000,-0.240000,-0.900000,-0.170000
719,31980.000,4.000000,-2.450000,-6.780000,-1.740000,0.580000,-0.160000,-0.940000,-0.170000
720,32136.000,3.920000,-2.110000,-6.930000,-1.700000,0.540000,-0.090000,-0.970000,-0.170000
721,32292.000,3.820000,-1.760000,-7.050000,-1.660000,0.490000,-0.020000,-0.990000,-0.170000
722,32448.000,3.700000,-1.390000,-7.180000,-1.620000,0.430000,0.060000,-1.010000,-0.170000
723,32604.000,3.570000,-1.020000,-7.270000,-1.570000,0.370000,0.130000,-1.020000,-0.170000
724,32760.000,3.430000,-0.640000,-7.360000,-1.520000,0.320000,0.220000,-1.050000,-0.170000
725,32916.000,3.280000,-0.260000,-7.420000,-1.460000,0.280000,0.280000,-1.070000,-0.170000
726,33072.000,3.110000,0.110000,-7.470000,-1.410000,0.230000,0.360000,-1.090000,-0.160000
727,33228.000,2.940000,0.460000,-7.500000,-1.360000,0.200000,0.420000,-1.110000,-0.160000
728,33384.000,2.760000,0.800000,-7.500000,-1.310000,0.170000,0.470000,-1.130000,-0.160000
729,33540.000,2.550000,1.140000,-7.470000,-1.260000,0.140000,0.520000,-1.140000,-0.160000
730,33696.000,2.320000,1.490000,-7.410000,-1.200000,0.100000,0.570000,-1.150000,-0.160000
731,33852.000,2.070000,1.850000,-7.350000,-1.140000,0.060000,0.610000,-1.150000,-0.160000
732,34008.000,1.850000,2.130000,-7.250000,-1.090000,0.020000,0.650000,-1.140000,-0.150000
733,34164.000,1.620000,2.450000,-7.150000,-1.020000,-0.030000,0.680000,-1.130000,-0.160000
734,34320.000,1.410000,2.700000,-7.060000,-0.980000,-0.070000,0.710000,-1.110000,-0.150000
735,34476.000,1.190000,3.000000,-6.980000,-0.930000,-0.090000,0.750000,-1.110000,-0.150000
736,34632.000,0.970000,3.290000,-6.870000,-0.870000,-0.130000,0.800000,-1.120000,-0.150000
737,34788.000,0.730000,3.590000,-6.750000,-0.810000,-0.180000,0.850000,-1.130000,-0.150000
738,34944.000,0.490000,3.860000,-6.600000,-0.750000,-0.220000,0.890000,-1.120000,-0.150000
739,35100.000,0.240000,4.140000,-6.450000,-0.690000,-0.270000,0.940000,-1.110000,-0.140000
740,35256.000,0.000000,4.390000,-6.270000,-0.620000,-0.330000,0.960000,-1.070000,-0.140000
741,35412.000,-0.260000,4.670000,-6.080000,-0.550000,-0.410000,0.990000,-1.030000,-0.150000
742,35568.000,-0.530000,4.900000,-5.880000,-0.500000,-0.470000,1.020000,-0.980000,-0.140000
743,35724.000,-0.800000,5.140000,-5.660000,-0.440000,-0.550000,1.050000,-0.930000,-0.140000
744,35880.000,-1.040000,5.330000,-5.440000,-0.380000,-0.630000,1.070000,-0.870000,-0.140000
745,36036.000,-1.290000,5.520000,-5.190000,-0.320000,-0.700000,1.090000,-0.820000,-0.140000
746,36192.000,-1.540000,5.710000,-4.940000,-0.250000,-0.760000,1.120000,-0.790000,-0.140000
747,36348.000,-1.820000,5.910000,-4.690000,-0.200000,-0.810000,1.140000,-0.750000,-0.140000
748,36504.000,-2.080000,6.080000,-4.410000,-0.130000,-0.860000,1.170000,-0.730000,-0.140000
749,36660.000,-2.320000,6.190000,-4.100000,-0.070000,-0.910000,1.200000,-0.720000,-0.140000
750,36816.000,-2.560000,6.260000,-3.780000,-0.020000,-0.960000,1.230000,-0.700000,-0.140000
751,36972.000,-2.780000,6.290000,-3.440000,0.020000,-1.000000,1.240000,-0.650000,-0.130000
752,37128.000,-3.010000,6.330000,-3.090000,0.070000,-1.040000,1.220000,-0.610000,-0.140000
753,37284.000,-3.210000,6.350000,-2.770000,0.120000,-1.070000,1.190000,-0.550000,-0.140000
754,37440.000,-3.410000,6.390000,-2.460000,0.170000,-1.100000,1.160000,-0.500000,-0.140000
755,37596.000,-3.610000,6.440000,-2.150000,0.220000,-1.130000,1.150000,-0.450000,-0.140000
756,37752.000,-3.790000,6.460000,-1.840000,0.270000,-1.160000,1.180000,-0.440000,-0.140000
757,37908.000,-3.970000,6.460000,-1.520000,0.320000,-1.190000,1.200000,-0.440000,-0.140000
758,38064.000,-4.150000,6.450000,-1.180000,0.370000,-1.230000,1.220000,-0.410000,-0.140000
759,38220.000,-4.310000,6.410000,-0.840000,0.420000,-1.260000,1.210000,-0.380000,-0.140000
760,38376.000,-4.480000,6.370000,-0.490000,0.460000,-1.300000,1.200000,-0.330000,-0.140000
761,38532.000,-4.670000,6.320000,-0.150000,0.500000,-1.330000,1.160000,-0.260000,-0.140000
762,38688.000,-4.820000,6.270000,0.190000,0.540000,-1.370000,1.130000,-0.190000,-0.140000
763,38844.000,-4.970000,6.170000,0.540000,0.580000,-1.400000,1.090000,-0.110000,-0.140000
764,39000.000,-5.100000,6.070000,0.910000,0.620000,-1.440000,1.040000,-0.040000,-0.140000
765,39156.000,-5.230000,5.950000,1.250000,0.650000,-1.460000,0.990000,0.020000,-0.150000
766,39312.000,-5.330000,5.810000,1.590000,0.690000,-1.480000,0.930000,0.100000,-0.150000
767,39468.000,-5.420000,5.650000,1.950000,0.720000,-1.500000,0.870000,0.180000,-0.150000
768,39624.000,-5.490000,5.490000,2.300000,0.760000,-1.520000,0.810000,0.240000,-0.150000
769,39780.000,-5.590000,5.300000,2.650000,0.780000,-1.540000,0.770000,0.300000,-0.150000
770,39936.000,-5.620000,5.080000,3.000000,0.820000,-1.570000,0.750000,0.350000,-0.150000
771,40092.000,-5.650000,4.870000,3.310000,0.840000,-1.590000,0.720000,0.390000,-0.160000
772,40248.000,-5.640000,4.600000,3.620000,0.860000,-1.600000,0.690000,0.440000,-0.150000
773,40404.000,-5.620000,4.330000,3.910000,0.870000,-1.610000,0.660000,0.480000,-0.150000
774,40560.000,-5.590000,4.050000,4.200000,0.880000,-1.610000,0.600000,0.520000,-0.160000
775,40716.000,-5.550000,3.810000,4.440000,0.900000,-1.590000,0.550000,0.560000,-0.160000
776,40872.000,-5.510000,3.570000,4.700000,0.920000,-1.580000,0.500000,0.590000,-0.160000
777,41028.000,-5.470000,3.320000,4.950000,0.930000,-1.590000,0.480000,0.610000,-0.160000
778,41184.000,-5.420000,3.070000,5.190000,0.940000,-1.600000,0.470000,0.640000,-0.160000
779,41340.000,-5.350000,2.800000,5.370000,0.940000,-1.620000,0.440000,0.670000,-0.170000
780,41496.000,-5.270000,2.500000,5.600000,0.940000,-1.620000,0.400000,0.720000,-0.160000
781,41652.000,-5.160000,2.190000,5.810000,0.940000,-1.620000,0.340000,0.770000,-0.170000
782,41808.000,-5.050000,1.890000,6.000000,0.940000,-1.600000,0.260000,0.820000,-0.170000
783,41964.000,-4.940000,1.620000,6.190000,0.950000,-1.580000,0.190000,0.870000,-0.170000
784,42120.000,-4.820000,1.320000,6.340000,0.940000,-1.540000,0.120000,0.900000,-0.170000
785,42276.000,-4.690000,1.020000,6.520000,0.950000,-1.500000,0.050000,0.930000,-0.170000
786,42432.000,-4.520000,0.680000,6.670000,0.940000,-1.460000,0.000000,0.940000,-0.170000
787,42588.000,-4.340000,0.350000,6.800000,0.930000,-1.400000,-0.080000,0.960000,-0.170000
788,42744.000,-4.160000,0.040000,6.910000,0.930000,-1.350000,-0.160000,0.980000,-0.170000
789,42900.000,-3.960000,-0.300000,7.020000,0.920000,-1.300000,-0.250000,1.000000,-0.180000
790,43056.000,-3.770000,-0.610000,7.110000,0.910000,-1.260000,-0.320000,1.030000,-0.180000
791,43212.000,-3.550000,-0.900000,7.160000,0.900000,-1.220000,-0.390000,1.060000,-0.180000
792,43368.000,-3.330000,-1.180000,7.200000,0.890000,-1.200000,-0.440000,1.080000,-0.180000
793,43524.000,-3.070000,-1.480000,7.200000,0.880000,-1.170000,-0.470000,1.080000,-0.180000
794,43680.000,-2.790000,-1.780000,7.180000,0.870000,-1.140000,-0.510000,1.080000,-0.190000
795,43836.000,-2.500000,-2.080000,7.140000,0.850000,-1.090000,-0.540000,1.070000,-0.180000
796,43992.000,-2.220000,-2.330000,7.080000,0.840000,-1.040000,-0.590000,1.060000,-0.190000
